drugname1	drugname2	cell_line	zip
MRK-003	DOXORUBICIN	HCT116	-4.717499999999999
MRK-003	ERLOTINIB	HCT116	-1.9025000000000003
MRK-003	ETOPOSIDE	HCT116	5.7075
MRK-003	GELDANAMYCIN	HCT116	-1.89
MRK-003	GEMCITABINE	HCT116	-1.6525
MRK-003	L778123	HCT116	-6.369999999999999
MRK-003	LAPATINIB	HCT116	2.9325
MRK-003	METFORMIN	HCT116	1.06
MRK-003	METHOTREXATE	HCT116	-6.265
MRK-003	MITOMYCINE	HCT116	-3.2775
MRK-003	MK-2206	HCT116	5.8125
MRK-003	MK-4827	HCT116	1.6725
MRK-003	MK-5108	HCT116	2.56
MRK-003	MK-8669	HCT116	-1.4975
MRK-003	MK-8776	HCT116	-0.2425
MRK-003	OXALIPLATIN	HCT116	-1.0625
MRK-003	PACLITAXEL	HCT116	6.485
MRK-003	PD325901	HCT116	-3.0375
MRK-003	SN-38	HCT116	0.4925
MRK-003	SORAFENIB	HCT116	7.897500000000001
MRK-003	SUNITINIB	HCT116	8.9975
MRK-003	TEMOZOLOMIDE	HCT116	0.7475
MRK-003	TOPOTECAN	HCT116	9.9775
MRK-003	VINBLASTINE	HCT116	16.01125
MRK-003	VINORELBINE	HCT116	3.707500000000001
MRK-003	ZOLINZA	HCT116	4.0175
OXALIPLATIN	DINACICLIB	HCT116	4.6225
OXALIPLATIN	MK-8776	HCT116	10.205
OXALIPLATIN	SORAFENIB	HCT116	1.1349999999999998
PACLITAXEL	ABT-888	HCT116	0.375
PACLITAXEL	AZD1775	HCT116	2.1275
PACLITAXEL	BEZ-235	HCT116	-0.3324999999999999
PACLITAXEL	BORTEZOMIB	HCT116	0.0024999999999999
PACLITAXEL	DASATINIB	HCT116	6.565
PACLITAXEL	DINACICLIB	HCT116	-0.2525
PACLITAXEL	ERLOTINIB	HCT116	-1.245
PACLITAXEL	GELDANAMYCIN	HCT116	0.2175
PACLITAXEL	L778123	HCT116	-1.895
PACLITAXEL	LAPATINIB	HCT116	3.0700000000000003
PACLITAXEL	MK-2206	HCT116	5.7675
PACLITAXEL	MK-4827	HCT116	-1.3050000000000002
PACLITAXEL	MK-5108	HCT116	6.4525
PACLITAXEL	MK-8669	HCT116	0.4375
PACLITAXEL	MK-8776	HCT116	-0.3924999999999999
PACLITAXEL	PD325901	HCT116	1.0575
PACLITAXEL	SORAFENIB	HCT116	2.29
PACLITAXEL	SUNITINIB	HCT116	9.45
PACLITAXEL	TEMOZOLOMIDE	HCT116	1.5499999999999998
PACLITAXEL	ZOLINZA	HCT116	0.8825000000000001
PD325901	ABT-888	HCT116	-4.465
PD325901	BEZ-235	HCT116	9.28
PD325901	BORTEZOMIB	HCT116	-1.5975
PD325901	DASATINIB	HCT116	13.645
PD325901	DINACICLIB	HCT116	-4.2275
PD325901	GELDANAMYCIN	HCT116	2.45
PD325901	MK-8669	HCT116	1.945
PD325901	MK-8776	HCT116	-3.4575
PD325901	OXALIPLATIN	HCT116	4.7775
PD325901	SN-38	HCT116	-6.960000000000001
PD325901	SORAFENIB	HCT116	12.46
PD325901	TOPOTECAN	HCT116	0.7224999999999999
SN-38	DINACICLIB	HCT116	-2.335
SN-38	MK-8776	HCT116	-4.572500000000001
SN-38	SORAFENIB	HCT116	5.325
SORAFENIB	DINACICLIB	HCT116	1.9375
SORAFENIB	MK-8776	HCT116	2.495
SUNITINIB	ABT-888	HCT116	8.53
SUNITINIB	AZD1775	HCT116	1.26
SUNITINIB	BEZ-235	HCT116	15.195
SUNITINIB	BORTEZOMIB	HCT116	3.6025
SUNITINIB	DASATINIB	HCT116	22.5775
SUNITINIB	DINACICLIB	HCT116	6.4425
SUNITINIB	ERLOTINIB	HCT116	4.005
SUNITINIB	GELDANAMYCIN	HCT116	14.85
SUNITINIB	LAPATINIB	HCT116	7.77
SUNITINIB	MK-2206	HCT116	13.055
SUNITINIB	MK-4827	HCT116	3.7325
SUNITINIB	MK-5108	HCT116	6.0625
SUNITINIB	MK-8669	HCT116	10.1375
SUNITINIB	MK-8776	HCT116	8.995
SUNITINIB	OXALIPLATIN	HCT116	7.5925
SUNITINIB	PD325901	HCT116	14.085
SUNITINIB	SN-38	HCT116	5.577500000000001
SUNITINIB	SORAFENIB	HCT116	10.635
SUNITINIB	TEMOZOLOMIDE	HCT116	8.9725
SUNITINIB	TOPOTECAN	HCT116	2.8875
TEMOZOLOMIDE	ABT-888	HCT116	11.13
TEMOZOLOMIDE	AZD1775	HCT116	0.9675
TEMOZOLOMIDE	BEZ-235	HCT116	2.6825
TEMOZOLOMIDE	BORTEZOMIB	HCT116	1.9225000000000003
TEMOZOLOMIDE	DASATINIB	HCT116	4.715
TEMOZOLOMIDE	DINACICLIB	HCT116	1.83
TEMOZOLOMIDE	ERLOTINIB	HCT116	5.6525
TEMOZOLOMIDE	GELDANAMYCIN	HCT116	2.655
TEMOZOLOMIDE	LAPATINIB	HCT116	-1.195
TEMOZOLOMIDE	MK-2206	HCT116	1.2225
TEMOZOLOMIDE	MK-4827	HCT116	22.11
TEMOZOLOMIDE	MK-5108	HCT116	2.5125
TEMOZOLOMIDE	MK-8669	HCT116	5.27
TEMOZOLOMIDE	MK-8776	HCT116	-0.7700000000000001
TEMOZOLOMIDE	OXALIPLATIN	HCT116	6.345
TEMOZOLOMIDE	PD325901	HCT116	-3.8075
TEMOZOLOMIDE	SN-38	HCT116	-3.9225
TEMOZOLOMIDE	SORAFENIB	HCT116	3.895
TEMOZOLOMIDE	TOPOTECAN	HCT116	8.022499999999999
TOPOTECAN	BEZ-235	HCT116	6.3950000000000005
TOPOTECAN	DINACICLIB	HCT116	3.52
TOPOTECAN	MK-8776	HCT116	5.1125
TOPOTECAN	SORAFENIB	HCT116	1.6375
VINBLASTINE	ABT-888	HCT116	-4.4625
VINBLASTINE	AZD1775	HCT116	1.5525
VINBLASTINE	BEZ-235	HCT116	-0.7075
VINBLASTINE	BORTEZOMIB	HCT116	-0.4475
VINBLASTINE	DASATINIB	HCT116	-0.3025
VINBLASTINE	DINACICLIB	HCT116	-3.085
VINBLASTINE	ERLOTINIB	HCT116	11.77
VINBLASTINE	GELDANAMYCIN	HCT116	-2.065
VINBLASTINE	L778123	HCT116	7.8525
VINBLASTINE	LAPATINIB	HCT116	-1.13
VINBLASTINE	MK-2206	HCT116	-3.2225
VINBLASTINE	MK-4827	HCT116	-2.25
VINBLASTINE	MK-5108	HCT116	4.215
VINBLASTINE	MK-8669	HCT116	-4.045
VINBLASTINE	MK-8776	HCT116	-2.955
VINBLASTINE	PD325901	HCT116	-5.092499999999999
VINBLASTINE	SORAFENIB	HCT116	10.1525
VINBLASTINE	SUNITINIB	HCT116	5.3275
VINBLASTINE	TEMOZOLOMIDE	HCT116	-8.59
VINBLASTINE	ZOLINZA	HCT116	-1.3725
VINORELBINE	ABT-888	HCT116	2.625
VINORELBINE	AZD1775	HCT116	6.9075
VINORELBINE	BEZ-235	HCT116	4.5975
VINORELBINE	BORTEZOMIB	HCT116	1.4125
VINORELBINE	DASATINIB	HCT116	6.145
VINORELBINE	DINACICLIB	HCT116	0.6174999999999999
VINORELBINE	ERLOTINIB	HCT116	6.297500000000001
VINORELBINE	GELDANAMYCIN	HCT116	2.51
VINORELBINE	LAPATINIB	HCT116	2.495
VINORELBINE	MK-2206	HCT116	5.3125
VINORELBINE	MK-4827	HCT116	0.28
VINORELBINE	MK-5108	HCT116	2.52
VINORELBINE	MK-8669	HCT116	3.3775
VINORELBINE	MK-8776	HCT116	4.205
VINORELBINE	PD325901	HCT116	3.4125000000000005
VINORELBINE	SORAFENIB	HCT116	4.13
VINORELBINE	SUNITINIB	HCT116	8.5725
VINORELBINE	TEMOZOLOMIDE	HCT116	2.4775
VINORELBINE	ZOLINZA	HCT116	1.97
ZOLINZA	ABT-888	HCT116	0.8400000000000001
ZOLINZA	AZD1775	HCT116	6.8825
ZOLINZA	BEZ-235	HCT116	2.92
ZOLINZA	BORTEZOMIB	HCT116	2.115
ZOLINZA	DASATINIB	HCT116	7.624999999999999
ZOLINZA	DINACICLIB	HCT116	-3.2625
ZOLINZA	ERLOTINIB	HCT116	0.2299999999999999
ZOLINZA	GELDANAMYCIN	HCT116	-0.54
ZOLINZA	GEMCITABINE	HCT116	-1.03
ZOLINZA	LAPATINIB	HCT116	1.1725
ZOLINZA	MK-2206	HCT116	6.2775
ZOLINZA	MK-4827	HCT116	1.2875
ZOLINZA	MK-5108	HCT116	2.39
ZOLINZA	MK-8669	HCT116	3.12
ZOLINZA	MK-8776	HCT116	2.26
ZOLINZA	OXALIPLATIN	HCT116	4.612500000000001
ZOLINZA	PD325901	HCT116	0.445
ZOLINZA	SN-38	HCT116	-1.8625
ZOLINZA	SORAFENIB	HCT116	4.5875
ZOLINZA	SUNITINIB	HCT116	8.25
ZOLINZA	TEMOZOLOMIDE	HCT116	2.0
ZOLINZA	TOPOTECAN	HCT116	1.5575
5-FU	ABT-888	HT144	-5.9025
5-FU	AZD1775	HT144	-1.935
5-FU	BEZ-235	HT144	-2.17
5-FU	BORTEZOMIB	HT144	-4.0125
5-FU	DASATINIB	HT144	2.3975
5-FU	DINACICLIB	HT144	-3.2475
5-FU	ERLOTINIB	HT144	-1.59
5-FU	GELDANAMYCIN	HT144	3.205
5-FU	L778123	HT144	-8.6375
5-FU	LAPATINIB	HT144	-4.885
5-FU	MK-2206	HT144	-7.5
5-FU	MK-4827	HT144	-7.835
5-FU	MK-5108	HT144	-9.1225
5-FU	MK-8669	HT144	-8.6525
5-FU	MK-8776	HT144	-8.15
5-FU	PD325901	HT144	-2.7575000000000003
5-FU	SORAFENIB	HT144	1.7125
5-FU	SUNITINIB	HT144	-0.2249999999999998
5-FU	TEMOZOLOMIDE	HT144	-5.609999999999999
5-FU	ZOLINZA	HT144	-4.6475
ABT-888	BEZ-235	HT144	6.407500000000001
ABT-888	DINACICLIB	HT144	0.4575
ABT-888	GELDANAMYCIN	HT144	4.3125
ABT-888	MK-8669	HT144	-4.5275
ABT-888	MK-8776	HT144	-9.56
ABT-888	OXALIPLATIN	HT144	-7.2475
ABT-888	SN-38	HT144	-3.64
ABT-888	SORAFENIB	HT144	7.165000000000001
ABT-888	TOPOTECAN	HT144	-2.91
AZD1775	ABT-888	HT144	-3.0500000000000003
AZD1775	BEZ-235	HT144	11.0325
AZD1775	BORTEZOMIB	HT144	0.0749999999999999
AZD1775	DASATINIB	HT144	12.1225
AZD1775	DINACICLIB	HT144	-0.405
AZD1775	ERLOTINIB	HT144	1.69
AZD1775	GELDANAMYCIN	HT144	8.594999999999999
AZD1775	LAPATINIB	HT144	4.54
AZD1775	MK-2206	HT144	-3.7
AZD1775	MK-4827	HT144	-2.0075000000000003
AZD1775	MK-5108	HT144	-2.18
AZD1775	MK-8669	HT144	2.1075
AZD1775	MK-8776	HT144	18.305
AZD1775	OXALIPLATIN	HT144	-4.0
AZD1775	PD325901	HT144	5.43
AZD1775	SN-38	HT144	-2.7625
AZD1775	SORAFENIB	HT144	1.725
AZD1775	TOPOTECAN	HT144	1.3375
BEZ-235	DINACICLIB	HT144	2.375
BEZ-235	MK-8776	HT144	-19.3625
BEZ-235	OXALIPLATIN	HT144	-2.1875
BEZ-235	SN-38	HT144	2.075
BEZ-235	SORAFENIB	HT144	7.525
BORTEZOMIB	ABT-888	HT144	0.32
BORTEZOMIB	BEZ-235	HT144	3.115
BORTEZOMIB	DASATINIB	HT144	5.2700000000000005
BORTEZOMIB	DINACICLIB	HT144	0.44
BORTEZOMIB	GELDANAMYCIN	HT144	1.9875
BORTEZOMIB	MK-8669	HT144	-2.4125
BORTEZOMIB	MK-8776	HT144	-23.095
BORTEZOMIB	OXALIPLATIN	HT144	-1.1800000000000002
BORTEZOMIB	SN-38	HT144	-2.61
BORTEZOMIB	SORAFENIB	HT144	3.3025
BORTEZOMIB	TOPOTECAN	HT144	-0.1549999999999999
CARBOPLATIN	ABT-888	HT144	-2.3725
CARBOPLATIN	AZD1775	HT144	-0.995
CARBOPLATIN	BEZ-235	HT144	6.0075
CARBOPLATIN	BORTEZOMIB	HT144	0.0525
CARBOPLATIN	DASATINIB	HT144	3.645
CARBOPLATIN	DINACICLIB	HT144	-0.985
CARBOPLATIN	ERLOTINIB	HT144	-3.2150000000000003
CARBOPLATIN	GELDANAMYCIN	HT144	1.65
CARBOPLATIN	L778123	HT144	-12.5225
CARBOPLATIN	LAPATINIB	HT144	-0.365
CARBOPLATIN	MK-2206	HT144	1.535
CARBOPLATIN	MK-4827	HT144	-3.7225
CARBOPLATIN	MK-5108	HT144	-5.6975
CARBOPLATIN	MK-8669	HT144	-4.5425
CARBOPLATIN	MK-8776	HT144	-0.4425000000000001
CARBOPLATIN	PD325901	HT144	-1.215
CARBOPLATIN	SORAFENIB	HT144	-1.9925
CARBOPLATIN	SUNITINIB	HT144	1.96
CARBOPLATIN	TEMOZOLOMIDE	HT144	-1.7125
CARBOPLATIN	ZOLINZA	HT144	0.495
CYCLOPHOSPHAMIDE	ABT-888	HT144	0.655
CYCLOPHOSPHAMIDE	AZD1775	HT144	-0.485
CYCLOPHOSPHAMIDE	BEZ-235	HT144	4.007499999999999
CYCLOPHOSPHAMIDE	BORTEZOMIB	HT144	1.41
CYCLOPHOSPHAMIDE	DASATINIB	HT144	5.8725000000000005
CYCLOPHOSPHAMIDE	DINACICLIB	HT144	1.8125
CYCLOPHOSPHAMIDE	ERLOTINIB	HT144	-5.8775
CYCLOPHOSPHAMIDE	GELDANAMYCIN	HT144	3.0575
CYCLOPHOSPHAMIDE	L778123	HT144	-4.065
CYCLOPHOSPHAMIDE	LAPATINIB	HT144	-1.9775
CYCLOPHOSPHAMIDE	MK-2206	HT144	-2.1075
CYCLOPHOSPHAMIDE	MK-4827	HT144	-2.545
CYCLOPHOSPHAMIDE	MK-5108	HT144	-0.9775
CYCLOPHOSPHAMIDE	MK-8669	HT144	-0.8825
CYCLOPHOSPHAMIDE	MK-8776	HT144	0.4949999999999999
CYCLOPHOSPHAMIDE	PD325901	HT144	-0.25
CYCLOPHOSPHAMIDE	SORAFENIB	HT144	5.4175
CYCLOPHOSPHAMIDE	SUNITINIB	HT144	-0.945
CYCLOPHOSPHAMIDE	TEMOZOLOMIDE	HT144	2.7075000000000005
CYCLOPHOSPHAMIDE	ZOLINZA	HT144	1.2425
DASATINIB	ABT-888	HT144	5.835000000000001
DASATINIB	BEZ-235	HT144	14.989999999999998
DASATINIB	DINACICLIB	HT144	7.775
DASATINIB	GELDANAMYCIN	HT144	-0.205
DASATINIB	MK-8669	HT144	2.305
DASATINIB	MK-8776	HT144	11.31
DASATINIB	OXALIPLATIN	HT144	-0.7649999999999999
DASATINIB	SN-38	HT144	2.075
DASATINIB	SORAFENIB	HT144	12.705
DASATINIB	TOPOTECAN	HT144	1.825
DEXAMETHASONE	ABT-888	HT144	3.915
DEXAMETHASONE	AZD1775	HT144	4.95
DEXAMETHASONE	BEZ-235	HT144	9.49
DEXAMETHASONE	BORTEZOMIB	HT144	3.0525
DEXAMETHASONE	DASATINIB	HT144	9.8325
DEXAMETHASONE	DINACICLIB	HT144	2.3200000000000003
DEXAMETHASONE	ERLOTINIB	HT144	-1.6325
DEXAMETHASONE	GELDANAMYCIN	HT144	5.984999999999999
DEXAMETHASONE	L778123	HT144	0.5599999999999999
DEXAMETHASONE	LAPATINIB	HT144	1.2475
DEXAMETHASONE	MK-2206	HT144	-0.2075
DEXAMETHASONE	MK-4827	HT144	-0.525
DEXAMETHASONE	MK-5108	HT144	0.775
DEXAMETHASONE	MK-8669	HT144	5.0225
DEXAMETHASONE	MK-8776	HT144	4.65
DEXAMETHASONE	PD325901	HT144	4.7825
DEXAMETHASONE	SORAFENIB	HT144	5.5975
DEXAMETHASONE	SUNITINIB	HT144	7.677499999999999
DEXAMETHASONE	TEMOZOLOMIDE	HT144	5.4750000000000005
DEXAMETHASONE	ZOLINZA	HT144	2.5825000000000005
DINACICLIB	MK-8776	HT144	-2.0275
DOXORUBICIN	ABT-888	HT144	0.2075
DOXORUBICIN	AZD1775	HT144	5.2725
DOXORUBICIN	BEZ-235	HT144	5.404999999999999
DOXORUBICIN	BORTEZOMIB	HT144	-0.965
DOXORUBICIN	DASATINIB	HT144	3.9675
DOXORUBICIN	DINACICLIB	HT144	-0.645
DOXORUBICIN	ERLOTINIB	HT144	0.19
DOXORUBICIN	GELDANAMYCIN	HT144	0.4474999999999999
DOXORUBICIN	L778123	HT144	-5.907500000000001
DOXORUBICIN	LAPATINIB	HT144	1.7875
DOXORUBICIN	MK-2206	HT144	1.5650000000000002
DOXORUBICIN	MK-4827	HT144	-6.64
DOXORUBICIN	MK-5108	HT144	-7.49
DOXORUBICIN	MK-8669	HT144	1.4025
DOXORUBICIN	MK-8776	HT144	-0.9075
DOXORUBICIN	PD325901	HT144	-4.3925
DOXORUBICIN	SORAFENIB	HT144	0.5725
DOXORUBICIN	SUNITINIB	HT144	-4.0175
DOXORUBICIN	TEMOZOLOMIDE	HT144	0.36
DOXORUBICIN	ZOLINZA	HT144	0.2
ERLOTINIB	ABT-888	HT144	-4.315
ERLOTINIB	BEZ-235	HT144	0.3924999999999999
ERLOTINIB	BORTEZOMIB	HT144	-1.9675
ERLOTINIB	DASATINIB	HT144	1.655
ERLOTINIB	DINACICLIB	HT144	0.0974999999999998
ERLOTINIB	GELDANAMYCIN	HT144	6.5425
ERLOTINIB	MK-8669	HT144	-2.26
ERLOTINIB	MK-8776	HT144	-3.395
ERLOTINIB	OXALIPLATIN	HT144	-11.197499999999998
ERLOTINIB	PD325901	HT144	0.55
ERLOTINIB	SN-38	HT144	-5.2475000000000005
ERLOTINIB	SORAFENIB	HT144	2.9425
ERLOTINIB	TOPOTECAN	HT144	2.9225000000000003
ETOPOSIDE	ABT-888	HT144	-3.3725
ETOPOSIDE	AZD1775	HT144	4.6375
ETOPOSIDE	BEZ-235	HT144	1.325
ETOPOSIDE	BORTEZOMIB	HT144	-0.7750000000000001
ETOPOSIDE	DASATINIB	HT144	2.4825
ETOPOSIDE	DINACICLIB	HT144	-4.8575
ETOPOSIDE	ERLOTINIB	HT144	3.4025000000000003
ETOPOSIDE	GELDANAMYCIN	HT144	2.0025000000000004
ETOPOSIDE	LAPATINIB	HT144	-3.0175
ETOPOSIDE	MK-2206	HT144	4.1
ETOPOSIDE	MK-4827	HT144	-6.945
ETOPOSIDE	MK-5108	HT144	-10.3625
ETOPOSIDE	MK-8669	HT144	3.26
ETOPOSIDE	MK-8776	HT144	-0.9075
ETOPOSIDE	PD325901	HT144	0.5975
ETOPOSIDE	SORAFENIB	HT144	0.675
ETOPOSIDE	SUNITINIB	HT144	-7.7575
ETOPOSIDE	TEMOZOLOMIDE	HT144	-2.6175
ETOPOSIDE	ZOLINZA	HT144	-0.3150000000000001
GELDANAMYCIN	BEZ-235	HT144	11.0575
GELDANAMYCIN	DINACICLIB	HT144	4.815
GELDANAMYCIN	MK-8776	HT144	-24.22
GELDANAMYCIN	OXALIPLATIN	HT144	-0.1825
GELDANAMYCIN	SN-38	HT144	1.2225
GELDANAMYCIN	SORAFENIB	HT144	5.34
GELDANAMYCIN	TOPOTECAN	HT144	-0.2399999999999999
GEMCITABINE	ABT-888	HT144	-3.155
GEMCITABINE	AZD1775	HT144	11.715
GEMCITABINE	BEZ-235	HT144	8.16
GEMCITABINE	BORTEZOMIB	HT144	4.7075
GEMCITABINE	DASATINIB	HT144	-2.06
GEMCITABINE	DINACICLIB	HT144	-1.4175
GEMCITABINE	ERLOTINIB	HT144	-4.1325
GEMCITABINE	GELDANAMYCIN	HT144	4.215
GEMCITABINE	LAPATINIB	HT144	-7.467499999999999
GEMCITABINE	MK-2206	HT144	4.72
GEMCITABINE	MK-4827	HT144	-6.33
GEMCITABINE	MK-5108	HT144	-4.0025
GEMCITABINE	MK-8669	HT144	3.9825
GEMCITABINE	MK-8776	HT144	25.16
GEMCITABINE	PD325901	HT144	-0.0099999999999998
GEMCITABINE	SORAFENIB	HT144	2.2575000000000003
GEMCITABINE	SUNITINIB	HT144	0.8625
GEMCITABINE	TEMOZOLOMIDE	HT144	-0.6824999999999999
L778123	ABT-888	HT144	-5.535
L778123	AZD1775	HT144	7.182499999999999
L778123	BEZ-235	HT144	7.6525
L778123	BORTEZOMIB	HT144	-4.2275
L778123	DASATINIB	HT144	8.6025
L778123	DINACICLIB	HT144	-1.44
L778123	ERLOTINIB	HT144	-1.09
L778123	ETOPOSIDE	HT144	-7.14
L778123	GELDANAMYCIN	HT144	8.3825
L778123	GEMCITABINE	HT144	-3.4350000000000005
L778123	LAPATINIB	HT144	2.79
L778123	MK-2206	HT144	-2.72
L778123	MK-4827	HT144	-15.64
L778123	MK-5108	HT144	-4.3175
L778123	MK-8669	HT144	7.199999999999999
L778123	MK-8776	HT144	-17.56
L778123	OXALIPLATIN	HT144	-10.91
L778123	PD325901	HT144	3.595
L778123	SN-38	HT144	-6.4775
L778123	SORAFENIB	HT144	6.06
L778123	SUNITINIB	HT144	8.287500000000001
L778123	TEMOZOLOMIDE	HT144	-0.5575000000000001
L778123	TOPOTECAN	HT144	-3.2775
L778123	VINORELBINE	HT144	-2.4875
L778123	ZOLINZA	HT144	-1.445
LAPATINIB	ABT-888	HT144	-0.4499999999999999
LAPATINIB	BEZ-235	HT144	5.98
LAPATINIB	BORTEZOMIB	HT144	0.3699999999999999
LAPATINIB	DASATINIB	HT144	8.649999999999999
LAPATINIB	DINACICLIB	HT144	3.4475
LAPATINIB	ERLOTINIB	HT144	-5.647499999999999
LAPATINIB	GELDANAMYCIN	HT144	7.3225
LAPATINIB	MK-2206	HT144	0.4499999999999999
LAPATINIB	MK-4827	HT144	-0.7750000000000001
LAPATINIB	MK-5108	HT144	-4.8525
LAPATINIB	MK-8669	HT144	-3.3825000000000003
LAPATINIB	MK-8776	HT144	-0.25
LAPATINIB	OXALIPLATIN	HT144	-9.27
LAPATINIB	PD325901	HT144	5.2575
LAPATINIB	SN-38	HT144	-2.2150000000000003
LAPATINIB	SORAFENIB	HT144	10.59
LAPATINIB	TOPOTECAN	HT144	0.125
METFORMIN	ABT-888	HT144	0.2999999999999999
METFORMIN	AZD1775	HT144	1.51
METFORMIN	BEZ-235	HT144	4.4350000000000005
METFORMIN	BORTEZOMIB	HT144	-0.86
METFORMIN	DASATINIB	HT144	4.51
METFORMIN	DINACICLIB	HT144	-0.4074999999999999
METFORMIN	ERLOTINIB	HT144	-4.8675
METFORMIN	GELDANAMYCIN	HT144	1.2199999999999998
METFORMIN	L778123	HT144	-4.585
METFORMIN	LAPATINIB	HT144	-0.0074999999999998
METFORMIN	MK-2206	HT144	-4.1975
METFORMIN	MK-4827	HT144	-4.989999999999999
METFORMIN	MK-5108	HT144	-3.84
METFORMIN	MK-8669	HT144	-4.68
METFORMIN	MK-8776	HT144	0.4599999999999998
METFORMIN	PD325901	HT144	-1.055
METFORMIN	SORAFENIB	HT144	4.0125
METFORMIN	SUNITINIB	HT144	-5.3775
METFORMIN	TEMOZOLOMIDE	HT144	1.62
METFORMIN	ZOLINZA	HT144	-0.9
METHOTREXATE	ABT-888	HT144	-1.0625
METHOTREXATE	AZD1775	HT144	3.8725
METHOTREXATE	BEZ-235	HT144	2.8425
METHOTREXATE	BORTEZOMIB	HT144	0.3249999999999999
METHOTREXATE	DASATINIB	HT144	4.7125
METHOTREXATE	DINACICLIB	HT144	-0.6375000000000001
METHOTREXATE	ERLOTINIB	HT144	-3.2425
METHOTREXATE	GELDANAMYCIN	HT144	3.53
METHOTREXATE	L778123	HT144	-5.9625
METHOTREXATE	LAPATINIB	HT144	-2.7625
METHOTREXATE	MK-2206	HT144	-0.7600000000000001
METHOTREXATE	MK-4827	HT144	-5.315
METHOTREXATE	MK-5108	HT144	-4.4675
METHOTREXATE	MK-8669	HT144	-1.2225
METHOTREXATE	MK-8776	HT144	-3.8175
METHOTREXATE	PD325901	HT144	-1.205
METHOTREXATE	SORAFENIB	HT144	4.2025
METHOTREXATE	SUNITINIB	HT144	-3.1325000000000003
METHOTREXATE	TEMOZOLOMIDE	HT144	1.2125
METHOTREXATE	ZOLINZA	HT144	1.1525
MITOMYCINE	ABT-888	HT144	-1.4625
MITOMYCINE	AZD1775	HT144	1.105
MITOMYCINE	BEZ-235	HT144	4.640000000000001
MITOMYCINE	BORTEZOMIB	HT144	-2.52
MITOMYCINE	DASATINIB	HT144	3.5400000000000005
MITOMYCINE	DINACICLIB	HT144	-2.545
MITOMYCINE	ERLOTINIB	HT144	-11.2625
MITOMYCINE	GELDANAMYCIN	HT144	-1.5599999999999998
MITOMYCINE	L778123	HT144	-14.195000000000002
MITOMYCINE	LAPATINIB	HT144	-1.48
MITOMYCINE	MK-2206	HT144	0.1925
MITOMYCINE	MK-4827	HT144	-5.71
MITOMYCINE	MK-5108	HT144	-12.1725
MITOMYCINE	MK-8669	HT144	0.7825
MITOMYCINE	MK-8776	HT144	0.4849999999999999
MITOMYCINE	PD325901	HT144	0.475
MITOMYCINE	SORAFENIB	HT144	-7.745
MITOMYCINE	SUNITINIB	HT144	-1.81
MITOMYCINE	TEMOZOLOMIDE	HT144	-2.0375
MITOMYCINE	ZOLINZA	HT144	0.1974999999999999
MK-2206	ABT-888	HT144	-4.404999999999999
MK-2206	BEZ-235	HT144	1.7
MK-2206	BORTEZOMIB	HT144	-1.98
MK-2206	DASATINIB	HT144	7.74
MK-2206	DINACICLIB	HT144	-1.5975
MK-2206	ERLOTINIB	HT144	-2.72
MK-2206	GELDANAMYCIN	HT144	6.987500000000001
MK-2206	MK-8669	HT144	-0.4275000000000002
MK-2206	MK-8776	HT144	0.2324999999999999
MK-2206	OXALIPLATIN	HT144	-10.03
MK-2206	PD325901	HT144	0.985
MK-2206	SN-38	HT144	-1.2125
MK-2206	SORAFENIB	HT144	2.8525
MK-2206	TOPOTECAN	HT144	2.3975
MK-4541	5-FU	HT144	-6.93
MK-4541	ABT-888	HT144	-1.265
MK-4541	AZD1775	HT144	-2.7600000000000007
MK-4541	BEZ-235	HT144	4.9750000000000005
MK-4541	BORTEZOMIB	HT144	0.2325
MK-4541	CARBOPLATIN	HT144	-2.3149999999999995
MK-4541	CYCLOPHOSPHAMIDE	HT144	-0.0725
MK-4541	DASATINIB	HT144	3.45
MK-4541	DEXAMETHASONE	HT144	2.33
MK-4541	DINACICLIB	HT144	-1.7374999999999998
MK-4541	DOXORUBICIN	HT144	-1.0875
MK-4541	ERLOTINIB	HT144	-1.0275
MK-4541	ETOPOSIDE	HT144	-4.065
MK-4541	GELDANAMYCIN	HT144	4.035
MK-4541	GEMCITABINE	HT144	-4.800000000000001
MK-4541	L778123	HT144	-7.17
MK-4541	LAPATINIB	HT144	-1.6799999999999995
MK-4541	METFORMIN	HT144	-2.11
MK-4541	METHOTREXATE	HT144	-1.6525
MK-4541	MITOMYCINE	HT144	-4.7425
MK-4541	MK-2206	HT144	-4.697500000000001
MK-4541	MK-4827	HT144	-5.1175
MK-4541	MK-5108	HT144	-4.555
MK-4541	MK-8669	HT144	-4.7875
MK-4541	MK-8776	HT144	-5.8725000000000005
MK-4541	MRK-003	HT144	-6.185
MK-4541	OXALIPLATIN	HT144	-6.7875
MK-4541	PACLITAXEL	HT144	1.59
MK-4541	PD325901	HT144	-0.0275
MK-4541	SN-38	HT144	-7.63
MK-4541	SORAFENIB	HT144	2.7925
MK-4541	SUNITINIB	HT144	-1.4375000000000002
MK-4541	TEMOZOLOMIDE	HT144	-0.5075
MK-4541	TOPOTECAN	HT144	-0.9349999999999996
MK-4541	VINBLASTINE	HT144	-0.245
MK-4541	VINORELBINE	HT144	-1.7925
MK-4541	ZOLINZA	HT144	-0.39
MK-4827	ABT-888	HT144	-5.284999999999999
MK-4827	BEZ-235	HT144	3.065
