drugname1	drugname2	cell_line	zip	bliss	loewe	hsa
MRK-003	DASATINIB	DLD1	10.635	11.2425	28.0753597144	15.8825
MRK-003	DEXAMETHASONE	DLD1	0.9425	6.765000000000001	5.323332983899999	5.76
MRK-003	DINACICLIB	DLD1	0.1999999999999999	4.665	2.9343679418	6.595
MRK-003	DOXORUBICIN	DLD1	-1.335	-0.5975000000000001	3.7278720117	4.4275
MRK-003	ERLOTINIB	DLD1	1.5099999999999998	3.8725	8.6868070278	8.1025
MRK-003	ETOPOSIDE	DLD1	2.8525	4.705	12.5354580492	8.7875
MRK-003	GELDANAMYCIN	DLD1	3.0700000000000003	4.595000000000001	17.5557600386	8.2675
MRK-003	GEMCITABINE	DLD1	-0.1524999999999999	1.315	3.8662223817	5.085
MRK-003	L778123	DLD1	-5.385	1.86	5.6813290211	6.8925
MRK-003	LAPATINIB	DLD1	0.3949999999999999	6.625	13.6992387095	11.54
MRK-003	METFORMIN	DLD1	3.5025000000000004	8.535	8.4712296568	6.984999999999999
MRK-003	METHOTREXATE	DLD1	-2.4725	-1.4075000000000002	-1.4345335394999998	0.985
MRK-003	MITOMYCINE	DLD1	-6.48	-4.4350000000000005	-9.6500367208	-0.96
MRK-003	MK-2206	DLD1	2.685	7.8825	15.2049815681	11.1325
MRK-003	MK-4827	DLD1	-4.897499999999999	1.3	1.2640740816	4.54
MRK-003	MK-5108	DLD1	-3.8475	3.0	4.4952531919	6.86
MRK-003	MK-8669	DLD1	2.54	7.685	22.1270201715	11.2
MRK-003	MK-8776	DLD1	-5.475	0.355	0.2516458289	2.99
MRK-003	OXALIPLATIN	DLD1	-10.465	-8.44	-11.804121276300002	-4.205
MRK-003	PACLITAXEL	DLD1	10.4325	11.86	25.9486008647	15.37
MRK-003	PD325901	DLD1	-2.1125	3.01	10.4195378108	7.305
MRK-003	SN-38	DLD1	-4.0175	3.545	3.853692394	6.875
MRK-003	SORAFENIB	DLD1	12.11	13.5275	15.3383081332	18.3225
MRK-003	SUNITINIB	DLD1	6.119999999999999	6.109999999999999	7.2956882424	11.2575
MRK-003	TEMOZOLOMIDE	DLD1	-1.83	3.315	1.0974472711	0.4524999999999999
MRK-003	TOPOTECAN	DLD1	5.765	4.0875	11.8451994848	8.54
MRK-003	VINBLASTINE	DLD1	5.9925	6.829999999999999	17.554550194	11.435
MRK-003	VINORELBINE	DLD1	2.2	6.3225	8.61605331	8.745000000000001
MRK-003	ZOLINZA	DLD1	4.3125	6.205	7.2420272369	8.835
OXALIPLATIN	DINACICLIB	DLD1	-2.8375000000000004	-2.2125	-10.2651100744	-0.3249999999999999
OXALIPLATIN	MK-8776	DLD1	-6.2275	-3.3475	-1.7165119031	-0.8575000000000002
OXALIPLATIN	SORAFENIB	DLD1	1.9025	1.3650000000000002	-0.5016829939999999	6.205
PACLITAXEL	ABT-888	DLD1	2.4250000000000003	3.9725	5.6495571874	3.6825
PACLITAXEL	AZD1775	DLD1	1.265	2.585	5.3011855919	5.605
PACLITAXEL	BEZ-235	DLD1	3.31	1.7725	17.76669248	6.1825
PACLITAXEL	BORTEZOMIB	DLD1	1.9325	1.85	9.2918909807	2.5325
PACLITAXEL	DASATINIB	DLD1	7.0025	7.564999999999999	29.3772640331	11.87
PACLITAXEL	DINACICLIB	DLD1	3.7825	5.0325	0.4546276743	6.567499999999999
PACLITAXEL	ERLOTINIB	DLD1	6.7325	6.452500000000001	28.3700905525	10.2025
PACLITAXEL	GELDANAMYCIN	DLD1	-3.28	-4.6675	-10.4897384044	-0.5725
PACLITAXEL	L778123	DLD1	-1.4675	1.985	6.138671644	5.789999999999999
PACLITAXEL	LAPATINIB	DLD1	16.85	16.5175	64.5552907784	20.195
PACLITAXEL	MK-2206	DLD1	9.885	10.107500000000002	36.8217613231	12.635
PACLITAXEL	MK-4827	DLD1	-5.52	-2.8375	-7.5837870435	-0.31
PACLITAXEL	MK-5108	DLD1	6.842499999999999	9.765	23.4417686854	12.71
PACLITAXEL	MK-8669	DLD1	3.622500000000001	5.5600000000000005	23.458278382600003	8.317499999999999
PACLITAXEL	MK-8776	DLD1	3.2275	3.8375	7.3185504198	5.8375
PACLITAXEL	PD325901	DLD1	0.9525	3.4575	11.4602881948	6.7175
PACLITAXEL	SORAFENIB	DLD1	10.2825	9.005	14.2187304784	13.0
PACLITAXEL	SUNITINIB	DLD1	5.0825	4.315	9.635495501	9.1625
PACLITAXEL	TEMOZOLOMIDE	DLD1	7.7325	8.06	12.0885394299	5.3225
PACLITAXEL	ZOLINZA	DLD1	4.04	5.3825	7.656077847100001	7.827500000000001
PD325901	ABT-888	DLD1	-2.295	-2.955	-4.7804274983	-3.275
PD325901	BEZ-235	DLD1	7.26	7.452500000000001	41.1917892359	10.6725
PD325901	BORTEZOMIB	DLD1	0.3525	0.0074999999999999	14.570313058	0.6075
PD325901	DASATINIB	DLD1	8.5325	10.1225	47.323592371	13.9325
PD325901	DINACICLIB	DLD1	0.545	2.2375	10.1525711915	3.19
PD325901	GELDANAMYCIN	DLD1	1.445	1.505	18.6135021453	4.295
PD325901	MK-8669	DLD1	5.2700000000000005	8.7	35.1101822018	11.9775
PD325901	MK-8776	DLD1	-5.405	0.0475000000000001	4.915502199	3.015
PD325901	OXALIPLATIN	DLD1	-4.2125	-2.0975	4.5302135397	1.7325
PD325901	SN-38	DLD1	1.37	5.875	15.6537325446	9.305
PD325901	SORAFENIB	DLD1	17.9575	17.1875	30.2212199979	21.355
PD325901	TOPOTECAN	DLD1	5.6475	4.744999999999999	25.2570046251	7.705
SN-38	DINACICLIB	DLD1	-1.055	-1.9075	-4.5977868702	-1.0225
SN-38	MK-8776	DLD1	-5.895	-4.242500000000001	-10.2556321163	-2.0675
SN-38	SORAFENIB	DLD1	11.0975	12.325	16.10409341	15.61
SORAFENIB	DINACICLIB	DLD1	6.66	7.077500000000001	-0.0576818976	10.2175
SORAFENIB	MK-8776	DLD1	7.2075	9.3125	12.6181539658	12.447499999999998
SUNITINIB	ABT-888	DLD1	3.34	3.9925	6.1309052425	3.7425
SUNITINIB	AZD1775	DLD1	-1.0275	-0.2425	2.8697300405	4.654999999999999
SUNITINIB	BEZ-235	DLD1	8.3375	7.51	21.1961919628	14.5025
SUNITINIB	BORTEZOMIB	DLD1	1.84	1.4225	2.9235425357	2.3875
SUNITINIB	DASATINIB	DLD1	14.785	14.5125	29.7171308678	20.98
SUNITINIB	DINACICLIB	DLD1	8.245	7.2625	8.3798359335	10.21
SUNITINIB	ERLOTINIB	DLD1	11.0625	10.572499999999998	20.2734652594	16.1125
SUNITINIB	GELDANAMYCIN	DLD1	9.1175	7.9575	21.6573991778	14.1875
SUNITINIB	LAPATINIB	DLD1	14.1625	14.357499999999998	28.9288828097	19.6
SUNITINIB	MK-2206	DLD1	12.58	13.3375	26.446115939	16.8725
SUNITINIB	MK-4827	DLD1	-1.915	-2.5225	0.7281409437999999	0.6375
SUNITINIB	MK-5108	DLD1	-0.205	-0.565	3.0696015371	3.08
SUNITINIB	MK-8669	DLD1	16.400000000000002	16.1275	32.9339015851	20.0175
SUNITINIB	MK-8776	DLD1	2.355	3.8775	6.7671191122000005	6.6775
SUNITINIB	OXALIPLATIN	DLD1	-8.2525	-8.2875	-6.125732369600001	-2.56
SUNITINIB	PD325901	DLD1	5.422499999999999	6.9025	17.8984189018	10.9625
SUNITINIB	SN-38	DLD1	4.260000000000001	3.2175	5.3496732434	6.44
SUNITINIB	SORAFENIB	DLD1	6.1625	4.779999999999999	1.4551634745	11.1725
SUNITINIB	TEMOZOLOMIDE	DLD1	7.3825	7.0025	10.4201817997	4.61
SUNITINIB	TOPOTECAN	DLD1	-9.2525	-13.41	-13.6439585725	-6.17
TEMOZOLOMIDE	ABT-888	DLD1	4.985	5.975	-0.089774458	2.6625
TEMOZOLOMIDE	AZD1775	DLD1	1.5750000000000002	4.14	1.2931594624	1.3
TEMOZOLOMIDE	BEZ-235	DLD1	5.2275	3.02	11.373510667	1.19
TEMOZOLOMIDE	BORTEZOMIB	DLD1	2.9325	1.54	8.3529155902	-0.1699999999999999
TEMOZOLOMIDE	DASATINIB	DLD1	0.7475	1.2425000000000002	1.6645555925	-1.25
TEMOZOLOMIDE	DINACICLIB	DLD1	4.7075000000000005	5.9125	5.9689995755	3.5625
TEMOZOLOMIDE	ERLOTINIB	DLD1	5.1325	3.91	4.1580442096	1.53
TEMOZOLOMIDE	GELDANAMYCIN	DLD1	3.4025	1.7024999999999997	2.9572498902	-0.4524999999999999
TEMOZOLOMIDE	LAPATINIB	DLD1	3.0175	7.025	5.4598108426	4.140000000000001
TEMOZOLOMIDE	MK-2206	DLD1	-1.0175	5.4725	8.7838313547	2.4725
TEMOZOLOMIDE	MK-4827	DLD1	14.37	17.302500000000002	30.3351670691	14.2225
TEMOZOLOMIDE	MK-5108	DLD1	-0.2875	2.0175	2.5107748352	-1.0675
TEMOZOLOMIDE	MK-8669	DLD1	2.09	7.022499999999999	11.9858677272	4.0600000000000005
TEMOZOLOMIDE	MK-8776	DLD1	-1.6649999999999998	0.04	-3.5347062101	-3.04
TEMOZOLOMIDE	OXALIPLATIN	DLD1	-5.625	-7.555	-10.6006786462	-10.29
TEMOZOLOMIDE	PD325901	DLD1	0.8500000000000001	3.7125	3.5683816598	0.6399999999999999
TEMOZOLOMIDE	SN-38	DLD1	-1.42	-3.365	-14.2317980725	-6.445
TEMOZOLOMIDE	SORAFENIB	DLD1	9.255	9.2975	12.3747582525	7.2775
TEMOZOLOMIDE	TOPOTECAN	DLD1	8.2925	5.975	13.765788561	4.2875
TOPOTECAN	BEZ-235	DLD1	1.49	0.5425	20.4945713292	9.195
TOPOTECAN	DINACICLIB	DLD1	3.0025000000000004	1.9225	3.2198157321	5.425000000000001
TOPOTECAN	MK-8776	DLD1	4.115	1.7449999999999997	12.2433527554	4.0575
TOPOTECAN	SORAFENIB	DLD1	7.842499999999999	7.69	10.3113123558	14.0825
VINBLASTINE	ABT-888	DLD1	-4.7875	-5.7375	-6.1026047529	-6.0275
VINBLASTINE	AZD1775	DLD1	-4.300000000000001	-2.67	0.6556070674	1.4300000000000002
VINBLASTINE	BEZ-235	DLD1	3.4675	2.8125	19.9417541508	7.705
VINBLASTINE	BORTEZOMIB	DLD1	0.2349999999999999	0.775	9.7272420123	1.535
VINBLASTINE	DASATINIB	DLD1	4.87	4.945	19.089491882	9.7625
VINBLASTINE	DINACICLIB	DLD1	-2.0075	-2.0625	-6.8900845273	-0.1874999999999999
VINBLASTINE	ERLOTINIB	DLD1	6.545	5.1225	25.716543130500003	9.475
VINBLASTINE	GELDANAMYCIN	DLD1	-4.4275	-6.57	-16.166033709300002	-2.4275
VINBLASTINE	L778123	DLD1	10.745	10.975	26.5913645723	16.0675
VINBLASTINE	LAPATINIB	DLD1	7.4275	7.615	36.5631797135	12.645
VINBLASTINE	MK-2206	DLD1	0.3999999999999999	2.6275	15.1012663691	5.802500000000001
VINBLASTINE	MK-4827	DLD1	-6.825	-4.3775	-3.6750319916	-1.2225
VINBLASTINE	MK-5108	DLD1	-2.0550000000000006	0.205	8.776933767000001	4.26
VINBLASTINE	MK-8669	DLD1	-1.8875	1.4125	13.4878038644	4.83
VINBLASTINE	MK-8776	DLD1	-3.1475	-1.685	-0.93306293	0.9825000000000002
VINBLASTINE	PD325901	DLD1	-3.2525000000000004	-1.155	8.1895172931	3.5025
VINBLASTINE	SORAFENIB	DLD1	12.42	11.3575	20.9838105211	16.4175
VINBLASTINE	SUNITINIB	DLD1	3.8675	1.81	8.680349493200001	7.7475
VINBLASTINE	TEMOZOLOMIDE	DLD1	-5.23	-10.2975	-21.0366909054	-13.0775
VINBLASTINE	ZOLINZA	DLD1	-2.6975	-2.245	-3.9967092292	0.5150000000000001
VINORELBINE	ABT-888	DLD1	-3.9825	0.0774999999999999	-1.2214440017	-0.2225
VINORELBINE	AZD1775	DLD1	2.03	3.2375	4.8094087491	5.3175
VINORELBINE	BEZ-235	DLD1	4.1375	3.395	20.994789261	6.815
VINORELBINE	BORTEZOMIB	DLD1	-1.8225	-1.725	0.0474503886	-1.27
VINORELBINE	DASATINIB	DLD1	5.2875	6.115	19.7844241081	9.2575
VINORELBINE	DINACICLIB	DLD1	5.055	6.205	8.099615762400001	7.285
VINORELBINE	ERLOTINIB	DLD1	14.105	14.677500000000002	42.2515056263	17.3425
VINORELBINE	GELDANAMYCIN	DLD1	-4.78	-6.035	-21.190163546500003	-2.97
VINORELBINE	LAPATINIB	DLD1	10.22	12.2175	38.4655570317	14.572499999999998
VINORELBINE	MK-2206	DLD1	6.1925	9.505	25.1573489383	11.07
VINORELBINE	MK-4827	DLD1	-6.78	-2.5125	-5.7716991345	-0.8150000000000001
VINORELBINE	MK-5108	DLD1	-5.785	-3.0925	-8.9486705737	-1.4025000000000003
VINORELBINE	MK-8669	DLD1	-0.3200000000000003	3.34	10.2132020173	5.2375
VINORELBINE	MK-8776	DLD1	4.29	8.105	13.7671493742	9.17
VINORELBINE	PD325901	DLD1	-4.9325	-1.59	-0.359781033	0.1425
VINORELBINE	SORAFENIB	DLD1	10.197499999999998	10.5625	15.3140205923	13.4625
VINORELBINE	SUNITINIB	DLD1	8.172500000000001	8.032499999999999	15.2999477947	12.0075
VINORELBINE	TEMOZOLOMIDE	DLD1	1.745	6.295	5.2091401378	3.455
VINORELBINE	ZOLINZA	DLD1	0.4925000000000001	2.2375	1.2941514096	3.8175
ZOLINZA	ABT-888	DLD1	3.5625	5.875	11.0643349153	5.6075
ZOLINZA	AZD1775	DLD1	4.34	5.772500000000001	8.391295533	7.824999999999999
ZOLINZA	BEZ-235	DLD1	2.815	1.995	10.3449944796	5.3225
ZOLINZA	BORTEZOMIB	DLD1	3.5825	3.54	7.7466447882	4.359999999999999
ZOLINZA	DASATINIB	DLD1	0.8574999999999999	-0.2049999999999999	3.202765528	2.5675
ZOLINZA	DINACICLIB	DLD1	-0.31	-0.4675	-15.6854442741	0.6825
ZOLINZA	ERLOTINIB	DLD1	4.8025	4.405	7.3596176109	7.32
ZOLINZA	GELDANAMYCIN	DLD1	2.295	0.915	3.1403467954	3.58
ZOLINZA	GEMCITABINE	DLD1	5.2475	3.8225	0.832787935	6.6725
ZOLINZA	LAPATINIB	DLD1	4.5675	6.845	19.6409434038	9.67
ZOLINZA	MK-2206	DLD1	5.18	8.48	25.0659014392	10.3625
ZOLINZA	MK-4827	DLD1	0.0475000000000001	-0.1250000000000002	-2.3865404673	1.99
ZOLINZA	MK-5108	DLD1	4.5600000000000005	5.2475	12.0043321833	7.7775
ZOLINZA	MK-8669	DLD1	0.9475	1.8375	12.064834171	3.8575
ZOLINZA	MK-8776	DLD1	1.1175	3.5175	5.8476036374	5.065
ZOLINZA	OXALIPLATIN	DLD1	-0.0925	-0.155	-0.5332279926	2.4675
ZOLINZA	PD325901	DLD1	1.5399999999999998	2.7150000000000003	15.7997010412	5.575
ZOLINZA	SN-38	DLD1	-0.2499999999999999	0.5599999999999998	2.4496852283000004	2.7099999999999995
ZOLINZA	SORAFENIB	DLD1	7.8325	8.075	2.6878022672000004	11.12
ZOLINZA	SUNITINIB	DLD1	4.8525	3.78	4.8035154239	6.79
ZOLINZA	TEMOZOLOMIDE	DLD1	4.4325	3.105	8.7951006313	0.5900000000000001
ZOLINZA	TOPOTECAN	DLD1	3.985	2.1725000000000003	3.9422773724	5.565
5-FU	ABT-888	EFM192B	-4.7425	0.815	-5.0898528562	-0.5149999999999999
5-FU	AZD1775	EFM192B	-5.489999999999999	-2.2925	2.9248207557	6.15
5-FU	BEZ-235	EFM192B	-0.895	0.835	9.660318047	6.970000000000001
5-FU	BORTEZOMIB	EFM192B	-1.9625	-1.6625	-8.3561110301	1.54
5-FU	DASATINIB	EFM192B	-9.8925	-3.4174999999999995	3.8423834056	4.8275
5-FU	DINACICLIB	EFM192B	-2.725	0.0975	0.3121068316	3.8975
5-FU	ERLOTINIB	EFM192B	-0.4499999999999999	3.0975	10.5434563577	9.205
5-FU	GELDANAMYCIN	EFM192B	-5.7625	-4.300000000000001	2.620901233	2.9600000000000004
5-FU	L778123	EFM192B	-7.1975	-3.2825000000000006	5.159884963500001	6.4375
5-FU	LAPATINIB	EFM192B	-5.2025	-4.7775	7.2381930137	4.3525
5-FU	MK-2206	EFM192B	-3.3549999999999995	-3.0925	-2.2255019318	3.565
5-FU	MK-4827	EFM192B	-6.6725	-3.2025	-6.7813763087	1.6275000000000002
5-FU	MK-5108	EFM192B	-3.0325	-0.5975000000000001	-0.3141438399	5.5875
5-FU	MK-8669	EFM192B	-3.9525	-0.7499999999999999	20.5172869611	7.65
5-FU	MK-8776	EFM192B	-4.31125	-3.85875	5.360253784399999	3.81125
5-FU	PD325901	EFM192B	-1.65	0.6775	-3.0348942445	0.9675
5-FU	SORAFENIB	EFM192B	-7.689999999999999	-5.04	-9.0221492067	-0.9375
5-FU	SUNITINIB	EFM192B	-3.58	1.915	-3.1959366603	4.295
5-FU	TEMOZOLOMIDE	EFM192B	-4.3275	-2.34	-39.7171613043	-8.102500000000001
5-FU	ZOLINZA	EFM192B	-2.4450000000000003	-0.3449999999999997	0.2486941282999999	4.9375
ABT-888	BEZ-235	EFM192B	8.985	8.73	24.8345693726	7.824999999999999
ABT-888	DINACICLIB	EFM192B	2.975	3.97	10.9676493929	2.9400000000000004
ABT-888	GELDANAMYCIN	EFM192B	5.535	6.3425	11.404828249	5.262499999999999
ABT-888	MK-8669	EFM192B	5.5200000000000005	5.7075000000000005	30.331804913000003	4.467499999999999
ABT-888	MK-8776	EFM192B	-0.21	-2.24	-2.9596918436	-3.39
ABT-888	OXALIPLATIN	EFM192B	2.15	1.81	0.2450386889999999	0.8300000000000001
ABT-888	SN-38	EFM192B	5.545	9.232500000000002	30.1497796443	7.869999999999999
ABT-888	SORAFENIB	EFM192B	4.085	7.234999999999999	9.9300427209	5.92
ABT-888	TOPOTECAN	EFM192B	0.0149999999999999	-2.96	-16.204517397	-3.775
AZD1775	ABT-888	EFM192B	0.8999999999999998	-0.4774999999999999	-9.002299148099999	-1.7975
AZD1775	BEZ-235	EFM192B	2.8275	2.4125000000000005	6.2481633251	8.133750000000001
AZD1775	BORTEZOMIB	EFM192B	-0.7300000000000001	-1.29	-10.789146786099998	1.9975
AZD1775	DASATINIB	EFM192B	-2.125	0.7075000000000002	15.8984701626	7.54
AZD1775	DINACICLIB	EFM192B	-0.95	-0.85	-8.228113366699999	2.9075
AZD1775	ERLOTINIB	EFM192B	1.005	1.3125	2.4036628272	6.9025
AZD1775	GELDANAMYCIN	EFM192B	-0.1349999999999999	-0.7050000000000001	5.4920245504	6.2025
AZD1775	LAPATINIB	EFM192B	4.925	4.775	22.8857159296	13.505
AZD1775	MK-2206	EFM192B	1.5525	1.825	1.8840728724	8.1175
AZD1775	MK-4827	EFM192B	0.5974999999999997	4.035	8.683984692200001	8.3925
AZD1775	MK-5108	EFM192B	1.33	1.705	-0.1661748616	7.18
AZD1775	MK-8669	EFM192B	5.7525	6.0600000000000005	31.4155269495	13.85
AZD1775	MK-8776	EFM192B	16.3825	16.0225	42.03556395675	23.445
AZD1775	OXALIPLATIN	EFM192B	-1.7775	-2.405	-6.5430059604	3.3025
AZD1775	PD325901	EFM192B	0.9075	2.4525	1.5489687269	2.7350000000000003
AZD1775	SN-38	EFM192B	-2.53	-0.7999999999999999	3.3090580805000003	5.2325
AZD1775	SORAFENIB	EFM192B	0.7799999999999998	1.4400000000000002	-2.6381771656	5.5600000000000005
AZD1775	TOPOTECAN	EFM192B	-2.165	-2.735	-5.552569115599999	2.7749999999999995
BEZ-235	DINACICLIB	EFM192B	4.487500000000001	4.915	13.5678851944	8.2275
BEZ-235	MK-8776	EFM192B	-0.9875000000000002	-0.785	16.4372382147	6.155000000000001
BEZ-235	OXALIPLATIN	EFM192B	0.8825000000000001	0.2875	2.1930148504	6.6475
BEZ-235	SN-38	EFM192B	4.005	4.1	18.1049120937	8.725000000000001
BEZ-235	SORAFENIB	EFM192B	0.855	0.6350000000000001	-3.2919984384	5.195
BORTEZOMIB	ABT-888	EFM192B	4.25	3.4725	6.6812454324	2.4175
BORTEZOMIB	BEZ-235	EFM192B	2.6575	2.1075	2.6754151379	6.574999999999999
BORTEZOMIB	DASATINIB	EFM192B	-1.5425	0.8599999999999999	20.7373924083	3.02
BORTEZOMIB	DINACICLIB	EFM192B	0.41	-0.6275	-17.7724215285	1.6424999999999998
BORTEZOMIB	GELDANAMYCIN	EFM192B	-1.9975000000000005	-3.145	-15.5867586919	1.8825
BORTEZOMIB	MK-8669	EFM192B	2.0175	1.5225	19.1913054533	5.449999999999999
BORTEZOMIB	MK-8776	EFM192B	-2.53	-3.4375	-4.1475821997	1.3024999999999998
BORTEZOMIB	OXALIPLATIN	EFM192B	0.2274999999999999	-0.5799999999999998	-10.9132315129	3.835
BORTEZOMIB	SN-38	EFM192B	-1.7399999999999998	-0.315	-1.8160989587	2.645
BORTEZOMIB	SORAFENIB	EFM192B	0.4775	-0.1525	-11.9380772996	2.8975000000000004
BORTEZOMIB	TOPOTECAN	EFM192B	-2.24	-4.215	-23.4432987169	0.3049999999999999
CARBOPLATIN	ABT-888	EFM192B	6.6625	9.8475	16.0374697279	8.57
CARBOPLATIN	AZD1775	EFM192B	4.0600000000000005	4.0075	4.5801693314	8.36
CARBOPLATIN	BEZ-235	EFM192B	3.952500000000001	4.0825	8.7673797663	8.38
CARBOPLATIN	BORTEZOMIB	EFM192B	-0.1249999999999999	0.7025	-15.847760801300002	3.3725000000000005
CARBOPLATIN	DASATINIB	EFM192B	0.3599999999999999	4.105	26.300497746	8.3625
CARBOPLATIN	DINACICLIB	EFM192B	0.525	0.46	-15.9183317865	2.71
CARBOPLATIN	ERLOTINIB	EFM192B	-0.515	0.345	-9.571818622	4.1975
CARBOPLATIN	GELDANAMYCIN	EFM192B	-1.5199999999999998	-2.4425	-14.699712411099998	2.05
CARBOPLATIN	L778123	EFM192B	-11.005	-7.055	-13.5446877015	-2.3375
CARBOPLATIN	LAPATINIB	EFM192B	-1.7075	-1.6974999999999998	3.4660156511	4.42
CARBOPLATIN	MK-2206	EFM192B	-5.2775	-6.8625	-37.6958894685	-2.2625
CARBOPLATIN	MK-4827	EFM192B	-0.3149999999999999	1.4774999999999998	1.8155255286	4.1875
CARBOPLATIN	MK-5108	EFM192B	-0.7625	0.1499999999999999	-11.5648159069	3.45
CARBOPLATIN	MK-8669	EFM192B	6.9125	5.975	41.0010948353	10.435
CARBOPLATIN	MK-8776	EFM192B	8.287500000000001	7.8275000000000015	33.1462438907	12.0125
CARBOPLATIN	PD325901	EFM192B	4.635	6.6850000000000005	9.5978974934	6.7775
CARBOPLATIN	SORAFENIB	EFM192B	-8.6425	-9.9025	-32.085185937199995	-7.055000000000001
CARBOPLATIN	SUNITINIB	EFM192B	1.4075	3.705	-4.3725665759	4.845000000000001
CARBOPLATIN	TEMOZOLOMIDE	EFM192B	5.4825	3.095	-30.6293506776	-2.4325
CARBOPLATIN	ZOLINZA	EFM192B	1.9775	2.83	-4.784087207	6.25
CYCLOPHOSPHAMIDE	ABT-888	EFM192B	1.81	5.495	8.639489261	3.655
CYCLOPHOSPHAMIDE	AZD1775	EFM192B	0.3675	2.2025	-1.6340164342	1.3350000000000002
CYCLOPHOSPHAMIDE	BEZ-235	EFM192B	10.052499999999998	8.18	24.0275732729	7.584999999999999
CYCLOPHOSPHAMIDE	BORTEZOMIB	EFM192B	4.0175	4.915	8.9563888549	4.175
CYCLOPHOSPHAMIDE	DASATINIB	EFM192B	-2.33	3.675	18.1053663187	2.7150000000000003
CYCLOPHOSPHAMIDE	DINACICLIB	EFM192B	2.64	4.2275	12.3004529203	3.5175
CYCLOPHOSPHAMIDE	ERLOTINIB	EFM192B	2.34	2.245	2.2820477112	1.3825
CYCLOPHOSPHAMIDE	GELDANAMYCIN	EFM192B	3.5725	2.9725	1.7385380274000002	2.2375000000000003
CYCLOPHOSPHAMIDE	L778123	EFM192B	-2.575	1.4725	7.603898429	0.6174999999999999
CYCLOPHOSPHAMIDE	LAPATINIB	EFM192B	1.3725	1.02	-4.6967909107	0.4675
CYCLOPHOSPHAMIDE	MK-2206	EFM192B	3.725	4.8125	3.5357487327	4.345000000000001
CYCLOPHOSPHAMIDE	MK-4827	EFM192B	-2.3725	1.2125	-0.3714978831	0.1925
CYCLOPHOSPHAMIDE	MK-5108	EFM192B	1.5425	6.3225	17.457680806099997	5.395
CYCLOPHOSPHAMIDE	MK-8669	EFM192B	8.48	10.9275	56.1448356078	10.114999999999998
CYCLOPHOSPHAMIDE	MK-8776	EFM192B	2.7925	0.9424999999999998	9.0938059215	-0.0025
CYCLOPHOSPHAMIDE	PD325901	EFM192B	1.4249999999999998	1.94	-2.5681524571	0.7175
CYCLOPHOSPHAMIDE	SORAFENIB	EFM192B	2.015	3.43	5.6672281642	2.37
CYCLOPHOSPHAMIDE	SUNITINIB	EFM192B	0.2024999999999999	6.694999999999999	9.5088660977	5.565
CYCLOPHOSPHAMIDE	TEMOZOLOMIDE	EFM192B	5.744999999999999	7.535	-5.3334318388	0.1775
CYCLOPHOSPHAMIDE	ZOLINZA	EFM192B	3.0675000000000003	5.5625	21.4980874717	4.765
DASATINIB	ABT-888	EFM192B	1.525	7.807499999999999	38.9784832236	6.3475
DASATINIB	BEZ-235	EFM192B	6.48	8.6325	59.4080996812	13.0125
DASATINIB	DINACICLIB	EFM192B	4.98	6.4775	47.2455634609	9.335
DASATINIB	GELDANAMYCIN	EFM192B	3.1325	4.8275	44.964088107200006	9.6075
DASATINIB	MK-8669	EFM192B	-0.7274999999999999	0.8475	51.9772178792	7.105
DASATINIB	MK-8776	EFM192B	9.271249999999998	8.7125	55.50004581335	13.21625
DASATINIB	OXALIPLATIN	EFM192B	-4.0125	-4.2725	2.3724550635	0.645
DASATINIB	SN-38	EFM192B	-7.297499999999999	-2.6025	20.1129090673	3.055
DASATINIB	SORAFENIB	EFM192B	2.1975	4.72	23.4517364116	7.255
DASATINIB	TOPOTECAN	EFM192B	-3.73	-4.5875	-0.7998963009000001	-0.5675
DEXAMETHASONE	ABT-888	EFM192B	4.6275	3.9025	-14.528089028399998	-3.0475
DEXAMETHASONE	AZD1775	EFM192B	0.3024999999999999	-0.995	-17.1316736731	-6.43
DEXAMETHASONE	BEZ-235	EFM192B	4.845	4.3525	4.5210073777	0.6225
DEXAMETHASONE	BORTEZOMIB	EFM192B	2.1625	-2.455	-20.8834105802	-6.7925
DEXAMETHASONE	DASATINIB	EFM192B	-1.9225	1.985	-5.28929159	-4.0175
DEXAMETHASONE	DINACICLIB	EFM192B	2.95	2.3875	-7.0478807548	-1.86
DEXAMETHASONE	ERLOTINIB	EFM192B	-1.8925	-3.1425	-27.893246567	-8.5525
DEXAMETHASONE	GELDANAMYCIN	EFM192B	5.4525	4.682499999999999	-10.4749060806	0.235
DEXAMETHASONE	L778123	EFM192B	-5.6725	-4.647500000000001	-15.008844063900002	-10.0275
DEXAMETHASONE	LAPATINIB	EFM192B	-2.615	-9.2	-43.3588680503	-12.68
DEXAMETHASONE	MK-2206	EFM192B	-4.605	-13.044999999999998	-54.7929714341	-15.9775
DEXAMETHASONE	MK-4827	EFM192B	0.25	0.0825	-15.862017496099998	-6.317499999999999
DEXAMETHASONE	MK-5108	EFM192B	-0.5850000000000002	0.7925000000000002	-11.3822798676	-5.02
DEXAMETHASONE	MK-8669	EFM192B	4.95	5.4775	24.9509654177	0.3749999999999999
DEXAMETHASONE	MK-8776	EFM192B	0.1899999999999999	-0.8924999999999998	-5.789984109700001	-5.4025
DEXAMETHASONE	PD325901	EFM192B	5.245	4.9925	-19.0499311119	-1.8175
DEXAMETHASONE	SORAFENIB	EFM192B	3.0575	2.68	0.3780108692	-2.125
